Sample	Gene	Chr	Start	End	log2	CN	CNV.type
17402	BRCA2	13	32316460	32316528	-0.94248	1	deletion
17402	RB1	13	48473359	48473391	-0.250945	1	deletion
17402	NF1	17	31338703	31338806	-0.254028	1	deletion
17402	BRCA1	17	43082403	43082576	-0.360655	1	deletion
17402	BRCA1	17	43115725	43115780	-0.288477	1	deletion
17402	STK11	19	1220580	1220718	0.212129	3	duplication
17403	MUTYH	1	45330515	45330558	-0.264999	1	deletion
17403	MUTYH	1	45331419	45331557	0.346946	3	duplication
17403	MUTYH	1	45333096	45333171	0.285801	3	duplication
17403	MUTYH	1	45340218	45340255	-0.361248	1	deletion
17403	EPCAM	2	47369505	47369582	-0.517414	1	deletion
17403	EPCAM	2	47386571	47386614	-0.426834	1	deletion
17403	MSH6	2	47805617	47805708	-0.392715	1	deletion
17403	BAP1	3	52405109	52405295	0.204356	3	duplication
17403	BAP1	3	52409841	52409879	0.302966	3	duplication
17403	APC	5	112818965	112819345	0.221156	3	duplication
17403	NSD1	5	177135103	177136031	0.233534	3	duplication
17403	NSD1	5	177280564	177280835	0.213928	3	duplication
17403	PMS2	7	5977587	5977758	-0.287234	1	deletion
17403	PMS2	7	5978595	5978697	-0.387293	1	deletion
17403	PMS2	7	6008996	6009020	-0.356794	1	deletion
17403	EZH2	7	148815505	148815547	-0.25483	1	deletion
17403	EZH2	7	148847181	148847299	-0.287144	1	deletion
17403	BMPR1A	10	86756627	86756931	-0.395429	1	deletion
17403	BMPR1A	10	86876018	86876086	-0.291207	1	deletion
17403	BMPR1A	10	86923375	86923507	0.340373	3	duplication
17403	MEN1	11	64807178	64807220	0.337076	3	duplication
17403	MEN1	11	64807551	64807681	0.251696	3	duplication
17403	ATM	11	108229177	108229324	-0.287214	1	deletion
17403	ATM	11	108257480	108257607	0.233673	3	duplication
17403	ATM	11	108268409	108268610	0.217601	3	duplication
17403	ATM	11	108279490	108279609	-0.276976	1	deletion
17403	ATM	11	108299713	108299886	0.367965	3	duplication
17403	HNF1A	12	120993519	120993707	0.568526	3	duplication
17403	BRCA2	13	32379316	32379516	0.201406	3	duplication
17403	RB1	13	48380052	48380085	-0.384535	1	deletion
17403	RB1	13	48380164	48380242	-0.321473	1	deletion
17403	RB1	13	48477354	48477405	-0.412917	1	deletion
17403	PALB2	16	23621361	23621479	0.316308	3	duplication
17403	CDH1	16	68737415	68737464	-0.45012	1	deletion
17403	CDH1	16	68813312	68813496	0.292594	3	duplication
17403	NF1	17	31181709	31181786	-0.255476	1	deletion
17403	NF1	17	31229024	31229466	0.289996	3	duplication
17403	NF1	17	31232699	31232882	0.229273	3	duplication
17403	NF1	17	31261710	31261858	0.269097	3	duplication
17403	BRCA1	17	43063332	43063374	0.29919	3	duplication
17403	BRCA1	17	43067607	43067696	-0.995755	1	deletion
17403	BRCA1	17	43091434	43094861	0.22089	3	duplication
17403	BRIP1	17	61808466	61808758	0.334057	3	duplication
17403	SMAD4	18	51058339	51058457	0.41432	3	duplication
17403	SMAD4	18	51065422	51065607	0.210869	3	duplication
17403	SMAD4	18	51067018	51067188	0.237847	3	duplication
17403	CHEK2	22	28699837	28699938	-0.356584	1	deletion
