Sample	Gene	Chr	Start	End	log2	CN	CNV.type	Weight
17394	ATM	11	108343221	108343372	-0.845377	1	deletion	0.980769
17394	ATM	11	108345742	108345909	-0.984527	1	deletion	0.983945
17394	ATM	11	108347278	108347366	-1.20273	0	deletion	0.982493
17394	ATM	11	108353765	108353881	-0.506687	1	deletion	0.977847
17394	HNF1A	12	120993519	120993707	-0.435371	1	deletion	0.773654
17394	BRCA2	13	32316460	32316528	0.750616	4	duplication	0.974198
17394	BRCA2	13	32319076	32319326	0.353767	3	duplication	0.987994
17394	BRCA2	13	32326241	32326283	0.467922	3	duplication	0.973058
17394	BRCA2	13	32326498	32326614	0.362918	3	duplication	0.978193
17394	BRCA2	13	32346826	32346897	-0.439564	1	deletion	0.977056
17394	BRCA2	13	32354860	32355289	0.306332	3	duplication	0.984576
17394	BRCA2	13	32370955	32371101	0.362589	3	duplication	0.977224
17394	BRCA2	13	32380006	32380146	0.494241	3	duplication	0.974322
17394	BRCA2	13	32396897	32397045	-0.577416	1	deletion	0.97194
17394	BRCA2	13	32398161	32398771	-0.402637	1	deletion	0.983324
17394	RB1	13	48347824	48347864	-0.586167	1	deletion	0.942576
17394	RB1	13	48348955	48349024	-1.01316	1	deletion	0.956641
17394	RB1	13	48360016	48360128	-0.574563	1	deletion	0.984176
17394	RB1	13	48379593	48379651	0.479142	3	duplication	0.955604
17394	RB1	13	48380052	48380085	0.45966	3	duplication	0.910508
17394	RB1	13	48380164	48380242	0.401196	3	duplication	0.938518
17394	RB1	13	48452992	48453112	-0.411014	1	deletion	0.981248
17394	RB1	13	48456203	48456350	0.754288	4	duplication	0.973292
17394	RB1	13	48465204	48465369	0.33151	3	duplication	0.983346
17394	RB1	13	48473359	48473391	-1.03348	1	deletion	0.97053
17394	RB1	13	48476700	48476844	-0.944317	1	deletion	0.981438
17394	RB1	13	48477354	48477405	-0.835173	1	deletion	0.912567
17394	RB1	13	48479997	48480072	-0.677103	1	deletion	0.971295
17394	PALB2	16	23614003	23614092	0.40977	3	duplication	0.981834
17394	PALB2	16	23637849	23637953	0.309384	3	duplication	0.979476
17394	CDH1	16	68737415	68737464	0.374808	3	duplication	0.888288
17394	CDH1	16	68819279	68819426	0.372163	3	duplication	0.984006
17394	TP53	17	7669608	7669691	0.624007	3	duplication	0.975362
17394	TP53	17	7673534	7673609	0.356364	3	duplication	0.976955
17394	TP53	17	7674858	7674972	0.322987	3	duplication	0.977388
17394	TP53	17	7676381	7676404	0.56507	3	duplication	0.958639
17394	TP53	17	7676520	7676595	0.418911	3	duplication	0.960214
17394	FLCN	17	17213654	17213857	0.323643	3	duplication	0.98713
17394	NF1	17	31169890	31169998	-0.768818	1	deletion	0.96387
17394	NF1	17	31201410	31201486	-0.433619	1	deletion	0.965409
17394	NF1	17	31206239	31206372	-0.886191	1	deletion	0.976495
17394	NF1	17	31223443	31223568	-0.404353	1	deletion	0.977636
17394	NF1	17	31225094	31225251	-0.814902	1	deletion	0.984188
17394	NF1	17	31226434	31226685	-1.08111	1	deletion	0.984181
17394	NF1	17	31227217	31227292	-0.907562	1	deletion	0.97906
17394	NF1	17	31227522	31227607	-0.543176	1	deletion	0.976007
17394	NF1	17	31229024	31229466	-0.839115	1	deletion	0.974071
17394	NF1	17	31229834	31229975	-0.713406	1	deletion	0.965582
17394	NF1	17	31230259	31230383	-0.59326	1	deletion	0.976497
17394	NF1	17	31230841	31230926	-0.400667	1	deletion	0.972411
17394	NF1	17	31235610	31235773	0.31697	3	duplication	0.985099
17394	NF1	17	31252937	31253001	-0.618017	1	deletion	0.976099
17394	NF1	17	31258343	31258503	-0.471596	1	deletion	0.977972
17394	NF1	17	31259031	31259130	-0.516588	1	deletion	0.977732
17394	NF1	17	31260368	31260516	-0.635641	1	deletion	0.982938
17394	NF1	17	31337818	31337881	-0.651457	1	deletion	0.976066
17394	NF1	17	31340504	31340646	-0.510128	1	deletion	0.975025
17394	NF1	17	31356959	31357091	-0.465236	1	deletion	0.984632
17394	NF1	17	31358479	31358623	-0.505957	1	deletion	0.980386
17394	NF1	17	31374012	31374156	-0.822041	1	deletion	0.971154
17394	RAD51D	17	35119110	35119173	0.603283	3	duplication	0.971545
17394	BRCA1	17	43045677	43045803	-0.408791	1	deletion	0.955185
17394	BRCA1	17	43057051	43057136	0.402154	3	duplication	0.972951
17394	BRCA1	17	43063873	43063952	0.44494	3	duplication	0.975618
17394	BRCA1	17	43090943	43091033	-0.577376	1	deletion	0.979318
17394	BRCA1	17	43091434	43094861	-0.469839	1	deletion	0.960275
17394	BRCA1	17	43097243	43097290	0.396952	3	duplication	0.963782
17394	BRCA1	17	43104121	43104262	0.344133	3	duplication	0.978756
17394	BRCA1	17	43115725	43115780	0.474604	3	duplication	0.953311
17394	BRCA1	17	43124016	43124097	-0.739266	1	deletion	0.972794
17394	BRCA1	17	43125259	43125382	-0.689251	1	deletion	0.958548
17394	RAD51C	17	58692643	58692789	0.312628	3	duplication	0.97687
17394	RAD51C	17	58696692	58696860	0.420362	3	duplication	0.983301
17394	RAD51C	17	58703195	58703330	0.350026	3	duplication	0.983348
17394	RAD51C	17	58720745	58720813	0.515014	3	duplication	0.964007
17394	BRIP1	17	61685835	61686166	-0.435402	1	deletion	0.980821
17394	BRIP1	17	61776400	61776563	-0.746086	1	deletion	0.978688
17394	BRIP1	17	61780839	61781006	0.401483	3	duplication	0.979532
17394	BRIP1	17	61793596	61793730	-0.614344	1	deletion	0.985569
17394	BRIP1	17	61799099	61799300	-1.22038	0	deletion	0.982602
17394	BRIP1	17	61801252	61801475	-0.922137	1	deletion	0.983677
17394	BRIP1	17	61808466	61808758	-0.402271	1	deletion	0.982142
17394	BRIP1	17	61847100	61847221	0.322474	3	duplication	0.983669
17394	BRIP1	17	61861446	61861540	0.39872	3	duplication	0.981705
17394	BRIP1	17	61863272	61863406	0.629161	3	duplication	0.957114
17394	STK11	19	1218416	1218501	0.444875	3	duplication	0.96329
17394	CHEK2	22	28695126	28695243	-0.430859	1	deletion	0.97729
17394	CHEK2	22	28695709	28695874	-0.420466	1	deletion	0.982029
17394	CHEK2	22	28696900	28696988	-0.515417	1	deletion	0.950088
17394	CHEK2	22	28703504	28703567	0.451794	3	duplication	0.974152
17394	CHEK2	22	28711908	28712018	0.328921	3	duplication	0.966025
17394	CHEK2	22	28724976	28725125	0.444942	3	duplication	0.961519
17394	CHEK2	22	28725242	28725368	0.308496	3	duplication	0.979263
17395	MUTYH	1	45331419	45331557	0.394093	3	duplication	0.799466
17395	EPCAM	2	47369505	47369582	-0.503378	1	deletion	0.850202
17395	EPCAM	2	47386571	47386614	-0.443327	1	deletion	0.963956
17395	BMPR1A	10	86923375	86923507	0.344437	3	duplication	0.959637
17395	ATM	11	108299713	108299886	0.33207	3	duplication	0.977296
17395	HNF1A	12	120993519	120993707	0.536322	3	duplication	0.781871
17395	BRCA2	13	32379316	32379516	0.363793	3	duplication	0.942552
17395	RB1	13	48477354	48477405	-0.40408	1	deletion	0.928343
17395	SMAD4	18	51030201	51030635	-0.42719	1	deletion	0.97656
17395	SMAD4	18	51059865	51059917	-0.432011	1	deletion	0.942224
17396	MUTYH	1	45331419	45331557	0.341224	3	duplication	0.799289
17396	EPCAM	2	47369505	47369582	-0.411846	1	deletion	0.849965
17396	BAP1	3	52404452	52404587	0.367224	3	duplication	0.985051
17396	BAP1	3	52405109	52405295	0.359744	3	duplication	0.973445
17396	MEN1	11	64807178	64807220	0.359054	3	duplication	0.928271
17396	ATM	11	108299713	108299886	0.301832	3	duplication	0.977138
17396	HNF1A	12	120993519	120993707	0.411754	3	duplication	0.78172
17396	RB1	13	48380052	48380085	-0.422126	1	deletion	0.929758
17396	RB1	13	48380164	48380242	-0.47666	1	deletion	0.951039
17396	CDH1	16	68737415	68737464	-0.462247	1	deletion	0.904086
17396	TP53	17	7675993	7676273	-1.02737	1	deletion	0.994829
17396	TP53	17	7676381	7676404	-1.19234	0	deletion	0.981698
17396	TP53	17	7676520	7676595	-1.11908	0	deletion	0.972983
17396	TP53	17	7687365	7687550	-1.16191	0	deletion	0.988588
17396	NF1	17	31357268	31357370	0.327508	3	duplication	0.975251
17398	MLH1	3	36993547	36993664	0.404102	3	duplication	0.985618
17398	BAP1	3	52409841	52409879	0.414355	3	duplication	0.970608
17398	PMS2	7	5977587	5977758	0.372844	3	duplication	0.884584
17398	ATM	11	108301647	108301790	0.307112	3	duplication	0.991433
17398	ATM	11	108345742	108345909	0.300348	3	duplication	0.99282
17398	RB1	13	48476700	48476844	0.321269	3	duplication	0.990996
17398	NF1	17	31336332	31336474	0.30669	3	duplication	0.987533
17398	BRCA1	17	43082403	43082576	0.573868	3	duplication	0.98844
17398	RAD51C	17	58724039	58724101	0.401504	3	duplication	0.988293
17398	SMAD4	18	51058339	51058457	0.38412	3	duplication	0.986677
17398	CHEK2	22	28703504	28703567	-0.53979	1	deletion	0.988602
17399	PMS2	7	5977587	5977758	0.444171	3	duplication	0.885103
17399	PMS2	7	5978595	5978697	0.352422	3	duplication	0.859602
17399	FLCN	17	17216379	17216504	-0.448507	1	deletion	0.980238
17400	MSH6	2	47806778	47806861	0.303971	3	duplication	0.987419
17400	MLH1	3	36993547	36993664	0.309153	3	duplication	0.984698
17400	PMS2	7	5977587	5977758	0.401215	3	duplication	0.883822
17400	PMS2	7	5978595	5978697	0.350606	3	duplication	0.857943
17400	PTEN	10	87931045	87931090	-0.501144	1	deletion	0.982184
17400	SDHD	11	112086907	112086960	0.317481	3	duplication	0.94589
17400	BRCA2	13	32329442	32329493	-0.418903	1	deletion	0.989498
17400	BRCA2	13	32380006	32380146	0.318488	3	duplication	0.983174
17400	RB1	13	48342598	48342715	-0.539564	1	deletion	0.985073
17400	RB1	13	48348955	48349024	-0.413106	1	deletion	0.96925
17400	RB1	13	48379593	48379651	0.302979	3	duplication	0.969357
17400	RB1	13	48380052	48380085	0.308756	3	duplication	0.92874
17400	RB1	13	48473359	48473391	-0.469888	1	deletion	0.989045
17400	BRCA1	17	43045677	43045803	-0.940614	1	deletion	0.964516
17400	BRCA1	17	43047642	43047704	-0.786897	1	deletion	0.981214
17400	BRCA1	17	43049120	43049195	-1.35269	0	deletion	0.982169
17400	BRCA1	17	43051062	43051118	-1.22205	0	deletion	0.978456
17400	BRIP1	17	61793596	61793730	-0.475218	1	deletion	0.994617
17400	BRIP1	17	61861446	61861540	-0.579023	1	deletion	0.992507
17401	MSH6	2	47783233	47783494	0.381298	3	duplication	0.941236
17401	BAP1	3	52406828	52406908	-0.716497	1	deletion	0.960455
17401	BRCA2	13	32380006	32380146	0.300394	3	duplication	0.984314
17402	SDHD	11	112086907	112086960	0.311893	3	duplication	0.948038
17402	BRCA2	13	32316460	32316528	-0.939825	1	deletion	0.988795
17403	MUTYH	1	45331419	45331557	0.44606	3	duplication	0.799274
17403	EPCAM	2	47369505	47369582	-0.59678	1	deletion	0.849944
17403	EPCAM	2	47386571	47386614	-0.48516	1	deletion	0.963611
17403	MSH6	2	47805617	47805708	-0.404748	1	deletion	0.98344
17403	BMPR1A	10	86923375	86923507	0.338465	3	duplication	0.95944
17403	MEN1	11	64807178	64807220	0.35281	3	duplication	0.928243
17403	ATM	11	108299713	108299886	0.342098	3	duplication	0.977124
17403	HNF1A	12	120993519	120993707	0.59076	3	duplication	0.781706
17403	RB1	13	48380052	48380085	-0.42074	1	deletion	0.929726
17403	PALB2	16	23621361	23621479	0.308246	3	duplication	0.963054
17403	CDH1	16	68737415	68737464	-0.433211	1	deletion	0.904059
17403	CDH1	16	68813312	68813496	0.3111	3	duplication	0.98321
17403	NF1	17	31229024	31229466	0.333495	3	duplication	0.979322
17403	BRCA1	17	43067607	43067696	-0.968915	1	deletion	0.98578
17403	BRIP1	17	61808466	61808758	0.32786	3	duplication	0.988602
17403	SMAD4	18	51058339	51058457	0.420464	3	duplication	0.986282
