Sample	Gene	Chr	Start	End	log2	CN	CNV.type	Weight
17307	EPCAM	2	47379768	47379970	-0.284174	1	deletion	0.956543
17307	EPCAM	2	47385165	47385211	0.206156	3	duplication	0.988897
17307	MSH6	2	47803419	47803686	-0.27066	1	deletion	0.976764
17307	BAP1	3	52409841	52409879	0.280659	3	duplication	0.969928
17307	APC	5	112780789	112780904	0.288378	3	duplication	0.977662
17307	BMPR1A	10	86756627	86756931	0.383839	3	duplication	0.842686
17307	BMPR1A	10	86923375	86923507	-0.322196	1	deletion	0.959448
17307	MEN1	11	64807178	64807220	-0.552211	1	deletion	0.928258
17307	ATM	11	108227624	108227697	-0.269986	1	deletion	0.984474
17307	ATM	11	108279490	108279609	0.265273	3	duplication	0.97663
17307	ATM	11	108304674	108304853	0.251369	3	duplication	0.979842
17307	HNF1A	12	120993519	120993707	-0.855131	1	deletion	0.781713
17307	BRCA2	13	32315462	32315679	0.359485	3	duplication	0.950226
17307	BRCA2	13	32379316	32379516	-0.36377	1	deletion	0.942399
17307	RB1	13	48342598	48342715	0.22664	3	duplication	0.985606
17307	RB1	13	48347824	48347864	0.231452	3	duplication	0.960048
17307	RB1	13	48380052	48380085	0.245229	3	duplication	0.929743
17307	RB1	13	48477354	48477405	0.423786	3	duplication	0.92804
17307	CDH1	16	68737415	68737464	0.468588	3	duplication	0.904073
17307	TP53	17	7670608	7670716	-0.27151	1	deletion	0.967432
17307	TP53	17	7673700	7673838	-0.403602	1	deletion	0.971187
17307	TP53	17	7675052	7675237	-0.327098	1	deletion	0.97834
17307	FLCN	17	17222500	17222662	-0.316985	1	deletion	0.983534
17307	NF1	17	31201410	31201486	0.253281	3	duplication	0.978084
17307	NF1	17	31229834	31229975	-0.287086	1	deletion	0.974887
17307	NF1	17	31232072	31232190	0.32279	3	duplication	0.973185
17307	NF1	17	31258343	31258503	0.202954	3	duplication	0.986707
17307	NF1	17	31358968	31359016	0.399883	3	duplication	0.946841
17307	RAD51D	17	35101200	35101366	-0.345561	1	deletion	0.977548
17307	BRCA1	17	43051062	43051118	0.222786	3	duplication	0.979227
17307	BRCA1	17	43063332	43063374	-0.330943	1	deletion	0.972196
17307	BRCA1	17	43095845	43095923	0.202391	3	duplication	0.987499
17307	BRCA1	17	43125259	43125382	0.224929	3	duplication	0.968511
17307	BRIP1	17	61776400	61776563	0.200374	3	duplication	0.987343
17307	BRIP1	17	61863272	61863406	0.255012	3	duplication	0.96666
17307	SMAD4	18	51059865	51059917	0.570556	3	duplication	0.941924
17307	SMAD4	18	51078255	51078468	-0.360227	1	deletion	0.99016
17307	CHEK2	22	28711908	28712018	0.304392	3	duplication	0.97656
17307	CHEK2	22	28724976	28725125	-1.42894	0	deletion	0.970572
17307	CHEK2	22	28725242	28725368	-1.0646	1	deletion	0.989107
17307	CHEK2	22	28741757	28741856	0.33717	3	duplication	0.953335
17308	MUTYH	1	45331419	45331557	-0.382232	1	deletion	0.80052
17308	MLH1	3	37000954	37001054	0.213223	3	duplication	0.975902
17308	MLH1	3	37012010	37012100	0.23872	3	duplication	0.984039
17308	PMS2	7	5977587	5977758	-0.277803	1	deletion	0.885375
17308	PMS2	7	5978595	5978697	-0.260452	1	deletion	0.859954
17308	HNF1A	12	120993519	120993707	-0.334922	1	deletion	0.782774
17308	NF1	17	31352256	31352415	0.209405	3	duplication	0.974401
17309	MUTYH	1	45331419	45331557	-0.414973	1	deletion	0.800444
17309	EPCAM	2	47369505	47369582	-0.302693	1	deletion	0.85151
17309	APC	5	112821895	112821992	0.237735	3	duplication	0.982126
17309	PMS2	7	5977587	5977758	0.648926	3	duplication	0.885307
17309	PMS2	7	5978595	5978697	0.774677	4	duplication	0.859865
17309	HNF1A	12	120993519	120993707	-0.260353	1	deletion	0.782709
17309	HNF1A	12	120996540	120996743	0.228355	3	duplication	0.981597
17309	HNF1A	12	120999482	120999628	-0.392643	1	deletion	0.950755
17309	POLE_L424V	12	132673652	132673676	0.211354	3	duplication	0.981033
17309	RB1	13	48477354	48477405	0.259974	3	duplication	0.929951
17309	NF1	17	31340504	31340646	0.235219	3	duplication	0.985443
17309	BRCA1	17	43045677	43045803	0.260727	3	duplication	0.966245
17309	CHEK2	22	28741757	28741856	0.228108	3	duplication	0.954707
17310	MUTYH	1	45340218	45340255	0.297331	3	duplication	0.934284
17310	EPCAM	2	47386571	47386614	0.331688	3	duplication	0.965204
17310	BAP1	3	52409841	52409879	0.201328	3	duplication	0.971607
17310	APC	5	112737876	112737937	0.231695	3	duplication	0.971586
17310	APC	5	112792445	112792530	0.219293	3	duplication	0.977204
17310	BMPR1A	10	86876018	86876086	0.252741	3	duplication	0.983577
17310	ATM	11	108227624	108227697	-0.292227	1	deletion	0.985685
17310	HNF1A	12	120993519	120993707	-0.353662	1	deletion	0.782468
17310	POLE_L424V	12	132673652	132673676	0.243125	3	duplication	0.980361
17310	BRCA2	13	32379316	32379516	-0.298312	1	deletion	0.943131
17310	RB1	13	48380052	48380085	0.266888	3	duplication	0.931545
17310	PALB2	16	23641109	23641158	0.269116	3	duplication	0.968417
17310	NF1	17	31352256	31352415	0.275105	3	duplication	0.974068
17310	NF1	17	31358479	31358623	0.200842	3	duplication	0.990457
17310	NF1	17	31358968	31359016	0.315142	3	duplication	0.948335
17310	BRCA1	17	43045677	43045803	0.215498	3	duplication	0.965951
17310	BRCA1	17	43115725	43115780	0.209032	3	duplication	0.969607
17310	BRIP1	17	61715950	61716064	0.278238	3	duplication	0.981032
17310	SMAD4	18	51030201	51030635	0.275145	3	duplication	0.976953
17310	SMAD4	18	51059865	51059917	0.218184	3	duplication	0.943359
17310	STK11	19	1219323	1219414	0.239718	3	duplication	0.97137
17310	CHEK2	22	28741757	28741856	0.226049	3	duplication	0.954376
17311	SDHB	1	17027748	17027866	0.257099	3	duplication	0.985487
17311	MUTYH	1	45340218	45340255	0.210585	3	duplication	0.93452
17311	EPCAM	2	47369505	47369582	-0.567137	1	deletion	0.851298
17311	EPCAM	2	47373807	47374049	-0.262911	1	deletion	0.978045
17311	EPCAM	2	47379768	47379970	-0.266602	1	deletion	0.957372
17311	MSH6	2	47783233	47783494	-0.400732	1	deletion	0.941487
17311	VHL	3	10141847	10142188	-0.408718	1	deletion	0.961536
17311	BAP1	3	52406828	52406908	0.266324	3	duplication	0.960908
17311	APC	5	112821895	112821992	0.254451	3	duplication	0.981937
17311	PMS2	7	5977587	5977758	-0.281098	1	deletion	0.885164
17311	BMPR1A	10	86756627	86756931	-0.384297	1	deletion	0.843362
17311	BMPR1A	10	86876018	86876086	0.223945	3	duplication	0.983751
17311	MEN1	11	64807178	64807220	-0.250557	1	deletion	0.930077
17311	HNF1A	12	120993519	120993707	-0.311397	1	deletion	0.782573
17311	BRCA2	13	32326100	32326151	-0.26878	1	deletion	0.983027
17311	BRCA2	13	32396897	32397045	0.203388	3	duplication	0.981992
17311	CDH1	16	68737415	68737464	-0.744389	1	deletion	0.905757
17311	NF1	17	31095309	31095370	-0.717668	1	deletion	0.960584
17311	BRCA1	17	43045677	43045803	0.230903	3	duplication	0.966079
17311	BRCA1	17	43124016	43124097	0.218227	3	duplication	0.986381
17312	MUTYH	1	45331419	45331557	-0.25109	1	deletion	0.800245
17312	EPCAM	2	47379768	47379970	-0.267704	1	deletion	0.957339
17312	BAP1	3	52406828	52406908	0.245962	3	duplication	0.960855
17312	BAP1	3	52409713	52409744	-0.341387	1	deletion	0.972548
17312	PMS2	7	5977587	5977758	0.217029	3	duplication	0.885128
17312	PMS2	7	5978595	5978697	0.32349	3	duplication	0.859634
17312	MEN1	11	64805033	64805199	-0.313623	1	deletion	0.98657
17312	RB1	13	48348955	48349024	0.257198	3	duplication	0.971305
17312	PALB2	16	23624008	23624095	0.2185	3	duplication	0.979496
17312	CDH1	16	68737415	68737464	-0.521111	1	deletion	0.905689
17312	NF1	17	31201410	31201486	0.272682	3	duplication	0.979382
17312	NF1	17	31235917	31236022	0.225598	3	duplication	0.981385
17312	BRCA1	17	43057051	43057136	0.209745	3	duplication	0.986163
17312	RAD51C	17	58732483	58732545	0.34444	3	duplication	0.980815
17312	BRIP1	17	61776400	61776563	0.206065	3	duplication	0.988229
17312	CHEK2	22	28689134	28689216	0.212195	3	duplication	0.98027
17313	SDHB	1	17053947	17054020	-0.287186	1	deletion	0.971317
17313	MUTYH	1	45331419	45331557	-0.31039	1	deletion	0.80031
17313	HNF1A	12	120993519	120993707	-0.49627	1	deletion	0.782594
17313	POLE_L424V	12	132673652	132673676	0.204067	3	duplication	0.980713
17313	CDH1	16	68737415	68737464	0.264199	3	duplication	0.905798
17313	CDH1	16	68828173	68828305	0.255085	3	duplication	0.989364
17313	BRCA1	17	43106455	43106534	0.26245	3	duplication	0.984294
17313	BRCA1	17	43115725	43115780	0.279904	3	duplication	0.969839
17313	STK11	19	1219323	1219414	0.21326	3	duplication	0.971551
17313	CHEK2	22	28741757	28741856	0.215641	3	duplication	0.954549
17314	SDHB	1	17044760	17044889	0.263325	3	duplication	0.979349
17314	MUTYH	1	45331419	45331557	-0.383215	1	deletion	0.799675
17314	MUTYH	1	45332917	45332960	-0.317062	1	deletion	0.972544
17314	MUTYH	1	45340218	45340255	0.294128	3	duplication	0.93334
17314	EPCAM	2	47369505	47369582	0.301705	3	duplication	0.850481
17314	EPCAM	2	47377013	47377078	0.215426	3	duplication	0.980513
17314	EPCAM	2	47379768	47379970	-0.319169	1	deletion	0.956867
17314	BAP1	3	52409713	52409744	-0.385582	1	deletion	0.971345
17314	PMS2	7	5977587	5977758	0.471364	3	duplication	0.884616
17314	PMS2	7	5978595	5978697	0.418415	3	duplication	0.858971
17314	PMS2	7	5997325	5997424	-0.274612	1	deletion	0.985786
17314	PMS2	7	6008996	6009020	0.219175	3	duplication	0.952028
17314	BMPR1A	10	86756627	86756931	0.320575	3	duplication	0.842951
17314	BMPR1A	10	86923375	86923507	-0.32977	1	deletion	0.95985
17314	MEN1	11	64805033	64805199	-0.287038	1	deletion	0.98605
17314	ATM	11	108319953	108320059	0.210325	3	duplication	0.988203
17314	SDHD	11	112086907	112086960	-0.29691	1	deletion	0.947315
17314	HNF1A	12	120993519	120993707	-0.395865	1	deletion	0.78205
17314	HNF1A	12	120999482	120999628	-0.300485	1	deletion	0.950008
17314	POLE_L424V	12	132673652	132673676	0.229502	3	duplication	0.979189
17314	BRCA2	13	32315462	32315679	0.25522	3	duplication	0.950539
17314	BRCA2	13	32380006	32380146	0.201037	3	duplication	0.984051
17314	RB1	13	48345079	48345200	-0.252888	1	deletion	0.989009
17314	RB1	13	48347824	48347864	0.280648	3	duplication	0.960777
17314	RB1	13	48376917	48377035	-0.276954	1	deletion	0.978956
17314	RB1	13	48380052	48380085	0.292155	3	duplication	0.930546
17314	RB1	13	48477354	48477405	0.361512	3	duplication	0.928686
17314	PALB2	16	23621361	23621479	-0.261489	1	deletion	0.963488
17314	PALB2	16	23641109	23641158	0.264633	3	duplication	0.967598
17314	CDH1	16	68737415	68737464	0.223744	3	duplication	0.904732
17314	CDH1	16	68738296	68738412	-0.251192	1	deletion	0.980039
17314	TP53	17	7670608	7670716	-0.255215	1	deletion	0.967876
17314	NF1	17	31230841	31230926	0.253659	3	duplication	0.984896
17314	NF1	17	31352256	31352415	0.232172	3	duplication	0.973613
17314	NF1	17	31358968	31359016	0.260909	3	duplication	0.947507
17314	BRCA1	17	43051062	43051118	0.225381	3	duplication	0.979843
17314	BRCA1	17	43082403	43082576	0.227917	3	duplication	0.988472
17314	BRCA1	17	43091434	43094861	-0.259983	1	deletion	0.962241
17314	BRCA1	17	43106455	43106534	0.203355	3	duplication	0.983454
17314	BRIP1	17	61863272	61863406	0.305657	3	duplication	0.967058
17314	SMAD4	18	51059865	51059917	0.269851	3	duplication	0.942563
17314	STK11	19	1218416	1218501	-0.256189	1	deletion	0.975776
17314	CHEK2	22	28687896	28687987	0.247875	3	duplication	0.974583
17314	CHEK2	22	28711908	28712018	0.222317	3	duplication	0.977
17314	CHEK2	22	28741757	28741856	0.253216	3	duplication	0.953799
17315	MUTYH	1	45331419	45331557	-0.306674	1	deletion	0.799448
17315	MUTYH	1	45331660	45331850	-0.266331	1	deletion	0.986103
17315	EPCAM	2	47369505	47369582	0.609736	3	duplication	0.850177
17315	EPCAM	2	47379768	47379970	-0.319098	1	deletion	0.95668
17315	EPCAM	2	47386571	47386614	0.280396	3	duplication	0.963922
17315	MSH2	2	47445547	47445658	0.235328	3	duplication	0.985322
17315	MSH6	2	47783233	47783494	0.334682	3	duplication	0.940878
17315	MSH6	2	47805617	47805708	0.248588	3	duplication	0.983654
17315	BAP1	3	52405109	52405295	-0.274214	1	deletion	0.973581
17315	BAP1	3	52409713	52409744	-0.254021	1	deletion	0.970867
17315	APC	5	112834950	112835166	-0.271292	1	deletion	0.98514
17315	PMS2	7	5977587	5977758	0.439855	3	duplication	0.884412
17315	PMS2	7	5978595	5978697	0.460606	3	duplication	0.858707
17315	PMS2	7	6008996	6009020	0.270806	3	duplication	0.951485
17315	BMPR1A	10	86756627	86756931	0.581576	3	duplication	0.842798
17315	MEN1	11	64805634	64805771	0.218822	3	duplication	0.989475
17315	ATM	11	108279490	108279609	0.270889	3	duplication	0.976808
17315	ATM	11	108304674	108304853	0.256285	3	duplication	0.979987
17315	ATM	11	108321300	108321421	0.204351	3	duplication	0.994266
17315	SDHD	11	112086907	112086960	-0.252289	1	deletion	0.946949
17315	HNF1A	12	120993519	120993707	-0.333214	1	deletion	0.781855
17315	POLE_L424V	12	132673652	132673676	0.212983	3	duplication	0.978645
17315	BRCA2	13	32329442	32329493	0.217827	3	duplication	0.990578
17315	BRCA2	13	32379316	32379516	-0.285094	1	deletion	0.942536
17315	RB1	13	48376917	48377035	-0.313733	1	deletion	0.978711
17315	RB1	13	48380052	48380085	0.267946	3	duplication	0.930082
17315	RB1	13	48380164	48380242	0.213982	3	duplication	0.95125
17315	RB1	13	48463730	48463836	-0.285539	1	deletion	0.985334
17315	RB1	13	48477354	48477405	0.324803	3	duplication	0.928312
17315	PALB2	16	23641109	23641158	0.214374	3	duplication	0.967217
17315	CDH1	16	68737415	68737464	0.489505	3	duplication	0.904352
17315	NF1	17	31181709	31181786	0.226122	3	duplication	0.976385
17315	NF1	17	31201410	31201486	0.317798	3	duplication	0.978308
17315	NF1	17	31214450	31214586	0.233264	3	duplication	0.983267
17315	NF1	17	31232072	31232190	0.255846	3	duplication	0.973364
17315	NF1	17	31358968	31359016	0.2885	3	duplication	0.947122
17315	BRCA1	17	43045677	43045803	-0.407894	1	deletion	0.965203
17315	BRIP1	17	61863272	61863406	0.283948	3	duplication	0.966828
17315	SMAD4	18	51030201	51030635	0.222543	3	duplication	0.97655
17315	SMAD4	18	51049294	51049325	0.253041	3	duplication	0.981538
17315	SMAD4	18	51059865	51059917	0.209142	3	duplication	0.942194
17315	CHEK2	22	28711908	28712018	0.251108	3	duplication	0.976746
17315	CHEK2	22	28741757	28741856	0.203877	3	duplication	0.953531
17316	MUTYH	1	45330515	45330558	0.216941	3	duplication	0.980439
17316	MUTYH	1	45331419	45331557	-0.360791	1	deletion	0.799978
17316	MUTYH	1	45332917	45332960	-0.299128	1	deletion	0.973088
17316	MSH2	2	47445547	47445658	0.701471	4	duplication	0.985914
17316	APC	5	112780789	112780904	0.203238	3	duplication	0.978424
17316	PMS2	7	5977587	5977758	0.327498	3	duplication	0.884888
17316	PMS2	7	5978595	5978697	0.420749	3	duplication	0.859324
17316	BMPR1A	10	86756627	86756931	0.535609	3	duplication	0.843155
17316	BMPR1A	10	86923375	86923507	-0.294536	1	deletion	0.96016
17316	PTEN	10	87894024	87894110	0.280229	3	duplication	0.993256
17316	PTEN	10	87925512	87925558	0.235664	3	duplication	0.974009
17316	HNF1A	12	120993519	120993707	-0.252701	1	deletion	0.78231
17316	HNF1A	12	120999482	120999628	-0.348291	1	deletion	0.950303
17316	BRCA2	13	32315462	32315679	0.233884	3	duplication	0.950781
17316	RB1	13	48347824	48347864	0.343382	3	duplication	0.96134
17316	RB1	13	48380052	48380085	0.200789	3	duplication	0.931166
17316	RB1	13	48477354	48477405	0.329646	3	duplication	0.929185
17316	FLCN	17	17215184	17215317	-0.261434	1	deletion	0.973562
17316	NF1	17	31163185	31163377	0.214196	3	duplication	0.986642
17316	NF1	17	31201410	31201486	0.364741	3	duplication	0.979022
17316	NF1	17	31358968	31359016	0.360843	3	duplication	0.948021
17316	BRIP1	17	61863272	61863406	0.204191	3	duplication	0.967366
17316	SMAD4	18	51059865	51059917	0.294385	3	duplication	0.943058
17316	CHEK2	22	28724976	28725125	-0.263228	1	deletion	0.971242
17317	MUTYH	1	45329305	45329438	0.20428	3	duplication	0.990151
17317	MUTYH	1	45330515	45330558	0.297667	3	duplication	0.980269
17317	MUTYH	1	45331419	45331557	-0.598446	1	deletion	0.799883
17317	MUTYH	1	45340218	45340255	0.261697	3	duplication	0.933742
17317	EPCAM	2	47369505	47369582	0.271464	3	duplication	0.85076
17317	MSH2	2	47478271	47478520	-0.306524	1	deletion	0.968075
17317	APC	5	112780789	112780904	0.206363	3	duplication	0.97832
17317	PMS2	7	6008996	6009020	0.306744	3	duplication	0.952528
17317	BMPR1A	10	86756627	86756931	0.322045	3	duplication	0.843091
17317	PTEN	10	87864469	87864549	0.204707	3	duplication	0.982702
17317	PTEN	10	87925512	87925558	0.261189	3	duplication	0.973844
17317	ATM	11	108279490	108279609	0.202458	3	duplication	0.977277
17317	SDHD	11	112087856	112087974	-0.297967	1	deletion	0.979787
17317	HNF1A	12	120993519	120993707	-0.665406	1	deletion	0.782228
17317	RB1	13	48380052	48380085	0.344614	3	duplication	0.930972
17317	RB1	13	48477354	48477405	0.280572	3	duplication	0.929028
17317	CDH1	16	68737415	68737464	0.310723	3	duplication	0.905082
17317	CDH1	16	68813312	68813496	-0.260976	1	deletion	0.983737
17317	FLCN	17	17216379	17216504	-0.251565	1	deletion	0.979888
17317	NF1	17	31230841	31230926	0.242018	3	duplication	0.985161
17317	NF1	17	31232072	31232190	0.253774	3	duplication	0.973835
17317	NF1	17	31357268	31357370	-0.354352	1	deletion	0.975941
17317	NF1	17	31358968	31359016	0.366668	3	duplication	0.94786
17317	BRCA1	17	43051062	43051118	0.220241	3	duplication	0.98017
17317	BRCA1	17	43115725	43115780	-0.925721	1	deletion	0.969163
17317	BRCA1	17	43125259	43125382	0.260645	3	duplication	0.969148
17317	BRIP1	17	61784269	61784425	0.200366	3	duplication	0.992722
17317	SMAD4	18	51059865	51059917	0.212011	3	duplication	0.942903
17317	CHEK2	22	28687896	28687987	0.278604	3	duplication	0.974839
17317	CHEK2	22	28689134	28689216	0.23778	3	duplication	0.979801
17317	CHEK2	22	28711908	28712018	0.246276	3	duplication	0.977234
17317	CHEK2	22	28724976	28725125	-0.310883	1	deletion	0.97115
17318	MUTYH	1	45340218	45340255	0.269097	3	duplication	0.934794
17318	MSH6	2	47783233	47783494	-0.87971	1	deletion	0.94159
17318	MSH6	2	47790926	47791124	-1.04706	1	deletion	0.994221
17318	MSH6	2	47795893	47796064	-0.950968	1	deletion	0.98777
17318	MSH6	2	47798610	47801156	-1.05577	1	deletion	0.980476
17318	MSH6	2	47803419	47803686	-1.13896	0	deletion	0.977587
17318	MSH6	2	47804909	47805028	-1.07725	1	deletion	0.985717
17318	MSH6	2	47805617	47805708	-0.782594	1	deletion	0.984861
17318	MSH6	2	47806203	47806359	-1.04664	1	deletion	0.991308
17318	APC	5	112780789	112780904	0.222393	3	duplication	0.978916
17318	MEN1	11	64807178	64807220	-0.253486	1	deletion	0.930334
17318	RB1	13	48347824	48347864	0.228437	3	duplication	0.962175
17318	PALB2	16	23641109	23641158	0.224272	3	duplication	0.968861
17318	TP53	17	7673700	7673838	-0.289817	1	deletion	0.972332
17318	FLCN	17	17222500	17222662	-0.257521	1	deletion	0.984591
17318	NF1	17	31095309	31095370	0.230733	3	duplication	0.960798
17319	MUTYH	1	45331419	45331557	-0.365199	1	deletion	0.800348
17319	BAP1	3	52406828	52406908	0.254383	3	duplication	0.96099
17319	PMS2	7	5978595	5978697	0.410211	3	duplication	0.859753
17319	PMS2	7	5982823	5982992	0.330953	3	duplication	0.993674
17319	PMS2	7	5986758	5987621	0.51174	3	duplication	0.995539
17319	HNF1A	12	120993519	120993707	-0.289199	1	deletion	0.782626
17319	HNF1A	12	120996540	120996743	0.232359	3	duplication	0.981518
17319	BRCA2	13	32326498	32326614	-0.28339	1	deletion	0.989615
17319	NF1	17	31235917	31236022	0.214719	3	duplication	0.981503
17319	NF1	17	31260368	31260516	0.245311	3	duplication	0.99305
17319	BRCA1	17	43115725	43115780	0.202495	3	duplication	0.969899
17319	RAD51C	17	58732483	58732545	0.267391	3	duplication	0.980968
17320	PMS2	7	5977587	5977758	0.309154	3	duplication	0.885288
17320	PMS2	7	5978595	5978697	0.404905	3	duplication	0.859842
17320	NF1	17	31200421	31200596	0.217433	3	duplication	0.992168
17320	NF1	17	31235917	31236022	0.217513	3	duplication	0.981589
17320	BRCA1	17	43045677	43045803	-0.831205	1	deletion	0.966224
17320	BRIP1	17	61693429	61693513	0.2071	3	duplication	0.989695
17320	BRIP1	17	61715950	61716064	0.205005	3	duplication	0.981318
17320	SMAD4	18	51049294	51049325	0.20734	3	duplication	0.983596
17321	PMS2	7	5978595	5978697	-0.255879	1	deletion	0.859836
